0;10 21 15 7 7 8 5 5 5 3 4 5 3 3 2 2 1 1 1 1 1 1 1 1 1 1 3 2 2 2 3 2 2 4 2 2 3 3 4 6 7 7 6 5 5 7 9 10 1 14 8 6 4 4 4 4 4 4 4 4 4 4 4 4 5 3 4 3 4 4 4 4 4 4 3 4 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 8 9
0;0 0 0 0 0 0 0 14 11 10 6 6 6 6 6 4 5 6 4 4 4 4 6 7 13 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 11 7 5 4 4 3 2 3 2 2 3 2 2 2 3 4 3 2 2 3 2 2 2 2 3 4 5 4 3 3 4 5 6 5 5 1 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 3 18 22 9 9 8 8 7 7 5 7 5 6 6 6 6 6 6 6 6 4 6 4 6 7 9 16 22 13 0 0 0 0 0 0 0 0 0 1 10 14 13 10 6 5 4 4 4 4 4 5 4 3 4 3 4 4 4 4 4 3 3 4 3 3 4 4 4 4 4 3 4 4 4 5 6 6 5 4 5 5 6 8 8 8 8
0;0 0 0 0 0 0 0 0 0 0 0 0 17 24 14 13 9 9 7 8 7 7 7 6 5 4 4 4 5 6 6 6 7 11 12 27 21 0 0 0 0 0 0 0 0 0 0 0 1 11 14 16 7 6 6 4 4 5 4 4 5 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 4 4 4 5 4 6 5 5 4 5 5 6 7 6 6 6 8
0;0 0 0 0 0 0 0 0 0 0 0 5 17 27 15 8 8 7 8 7 6 7 6 6 6 6 6 4 4 5 6 5 6 8 10 22 23 16 0 0 0 0 0 0 0 0 0 0 10 14 15 8 6 5 4 4 4 5 4 4 4 3 4 4 5 5 6 6 5 5 5 4 4 4 3 4 4 4 4 4 4 5 5 4 4 5 4 4 6 4 6 6 6 7 7 7
0;0 0 0 0 0 0 0 0 0 0 0 0 12 23 14 10 9 9 7 8 6 6 5 5 4 5 5 5 5 5 6 6 8 7 9 16 21 10 0 0 0 0 0 0 0 0 0 0 3 8 11 14 8 6 4 4 4 4 4 4 4 5 4 4 4 4 4 3 3 4 4 3 4 4 4 4 4 4 4 4 5 4 4 4 5 4 3 4 5 4 5 5 5 5 6 6
0;0 0 0 0 0 0 0 0 0 0 0 15 23 16 9 8 8 8 6 6 6 4 4 4 6 6 5 6 7 8 6 7 8 6 10 14 19 11 0 0 0 0 0 0 0 0 0 0 6 11 13 13 7 6 5 4 4 4 4 3 4 4 4 4 4 3 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 3 4 4 6 6 5 6 6 6 5 6
0;0 0 0 0 0 0 0 0 0 0 0 0 18 17 12 14 9 8 8 6 6 7 5 4 4 4 5 6 6 6 5 7 8 8 9 13 21 1 0 0 0 0 0 0 0 0 0 0 1 11 13 15 7 6 5 5 5 4 3 5 4 4 2 3 3 3 3 4 2 2 2 2 2 2 3 3 3 3 4 4 3 4 4 5 4 5 4 5 5 7 4 5 5 6 6 7
0;0 0 0 0 0 0 0 0 0 0 0 0 18 23 11 12 8 7 7 7 7 7 6 6 7 6 6 5 4 4 3 6 7 11 12 18 20 10 0 0 0 0 0 0 0 0 0 0 3 12 14 12 6 5 5 3 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 2 3 4 3 4 4 4 3 4 5 5 5 5 4 5 4 4 5 5 7 7 7 9 7
0;0 0 12 16 9 7 8 7 6 5 6 6 6 5 5 5 4 5 5 4 5 4 5 6 5 7 10 12 15 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 14 8 7 5 4 4 4 4 4 4 4 4 4 4 3 4 4 3 3 4 2 3 3 3 3 3 4 2 3 3 5 5 5 4 5 7 8 8 6 1 0 0 0 0 0 0
0;7 16 20 10 9 8 8 7 7 7 7 7 5 4 5 5 6 5 5 5 4 4 4 4 4 4 3 3 3 3 3 4 4 4 4 4 5 5 5 5 6 6 6 7 8 9 16 19 12 21 23 9 8 7 7 5 6 6 4 6 4 5 4 5 4 4 5 4 4 3 3 3 4 4 4 4 5 5 5 4 4 4 4 5 5 5 6 6 6 6 7 8 8 10 10 18
0;0 0 0 0 0 0 0 0 0 0 0 0 5 22 21 10 9 7 9 7 7 6 7 6 7 6 5 3 4 3 6 6 8 13 21 22 6 0 0 0 0 0 0 0 0 0 0 0 2 11 14 14 6 4 5 4 4 3 4 4 3 3 4 4 4 4 4 3 3 3 4 4 3 3 4 4 3 3 4 5 4 4 4 4 5 6 5 4 5 5 5 4 6 5 6 7
0;0 0 0 0 0 0 0 0 0 0 0 0 0 20 24 12 9 7 9 7 7 6 6 5 6 5 4 4 4 6 7 5 8 11 23 21 0 0 0 0 0 0 0 0 0 0 0 0 0 12 13 12 6 4 4 4 3 4 4 4 4 4 3 3 3 4 3 3 3 3 3 4 4 3 3 3 3 2 3 4 4 5 4 4 5 5 4 4 4 5 5 6 6 7 6 7
0;0 0 0 0 0 0 0 0 0 0 0 0 0 15 23 16 11 9 7 7 8 7 7 5 5 4 4 5 5 6 6 6 7 11 12 23 17 0 0 0 0 0 0 0 0 0 0 0 1 10 13 14 6 5 4 4 3 4 4 4 4 4 3 3 4 4 4 3 3 3 4 4 4 4 4 4 4 3 3 4 5 4 5 4 4 4 5 3 4 5 6 6 6 6 7 7
0;0 0 0 0 0 0 0 0 0 0 0 0 12 20 14 13 10 9 8 7 6 7 5 4 4 4 5 5 5 6 7 7 8 10 10 22 17 0 0 0 0 0 0 0 0 0 0 0 1 10 12 14 7 5 6 4 4 4 3 4 3 3 4 4 4 3 3 4 4 4 4 4 4 4 4 4 4 4 3 3 4 3 4 4 4 3 4 6 5 6 6 5 5 5 6 7
0;0 0 0 0 0 0 0 0 0 0 0 14 23 17 11 8 9 8 8 7 5 4 4 4 5 4 6 6 7 7 6 7 9 8 11 15 21 10 0 0 0 0 0 0 0 0 0 0 4 9 13 10 9 7 5 5 4 5 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 5 5 4 4 4 4 6 6 5 5 6 6 7 7 7
0;0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 15 11 8 7 6 6 5 3 3 2 3 3 5 5 5 5 7 7 6 7 12 15 1 0 0 1 0 0 0 0 0 0 0 0 1 9 12 9 6 5 3 4 2 4 3 2 3 3 2 3 2 3 3 3 4 3 3 3 2 3 4 4 4 4 4 4 4 6 5 6 4 4 5
0;0 0 0 0 0 0 0 0 0 0 0 0 21 14 12 12 8 7 7 7 8 7 6 4 4 4 5 6 6 6 6 7 7 9 10 24 17 0 0 0 0 0 0 0 0 0 0 0 3 10 14 16 8 4 5 4 4 4 4 3 2 4 4 4 4 3 3 3 3 2 3 3 3 3 3 3 3 3 2 3 4 4 5 4 5 5 4 6 4 5 5 5 6 7 7 8
0;0 0 0 0 0 0 0 0 0 0 0 0 9 24 12 13 9 8 7 7 7 6 6 5 4 4 4 5 5 6 8 6 8 10 11 26 16 0 0 0 0 0 0 0 0 0 0 0 4 11 14 11 6 5 4 4 4 4 5 4 4 2 2 3 3 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 5 4 5 5 4 5 4 6 4 6 5 6 7 7 6
0;0 0 0 0 0 0 0 0 0 0 0 0 13 22 11 12 9 7 6 7 7 7 5 6 4 5 4 5 4 5 6 6 8 13 14 22 8 0 0 0 0 0 0 0 0 0 0 0 4 11 15 10 5 5 4 4 5 4 4 3 3 3 4 4 3 3 2 2 2 2 4 4 4 4 4 3 3 3 2 3 4 5 5 5 4 4 5 4 4 5 5 5 5 6 8 6
0;0 0 0 0 0 0 0 0 0 0 0 0 6 17 16 11 8 7 7 6 5 5 5 6 5 6 5 4 4 4 5 6 5 11 14 20 12 0 0 0 0 0 0 0 0 0 0 0 1 10 13 10 6 4 3 3 3 4 3 4 4 2 2 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 4 5 4 4 4 3 4 5 5 5 4 6 7 7
0;5 10 17 22 18 13 11 9 9 7 7 6 7 6 6 5 5 4 5 4 4 4 3 3 3 3 2 1 2 2 2 3 3 2 3 4 4 5 5 6 6 8 9 11 17 35 31 26 5 18 15 10 10 8 8 8 8 8 7 8 6 7 8 7 7 6 7 7 6 7 6 6 7 7 7 7 7 7 7 6 6 6 7 6 7 8 8 8 7 8 9 9 10 10 11 15
0;0 0 0 0 0 0 0 4 13 24 14 11 8 6 6 6 6 6 5 6 5 5 4 4 5 3 4 4 4 3 4 4 5 5 3 6 8 12 11 13 16 15 0 0 0 0 0 0 3 10 16 14 10 8 6 6 5 4 4 4 4 5 5 4 5 4 4 4 3 4 4 4 4 3 3 4 4 3 4 3 4 5 6 7 5 6 6 6 5 5 6 5 6 4 6 8
0;0 0 14 18 9 6 5 5 6 6 5 3 4 4 3 3 3 2 3 3 0 1 1 2 4 5 5 5 7 5 6 8 11 12 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 7 11 9 5 6 4 5 5 5 4 4 4 3 4 5 5 4 4 4 4 4 3 2 3 4 4 2 3 3 4 6 5 6 5 5 5 9
0;0 0 0 16 20 7 6 6 4 5 5 4 4 4 4 4 3 3 2 3 1 1 2 1 1 3 4 4 6 5 5 7 5 9 11 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 11 7 6 6 4 5 4 5 4 4 5 3 3 4 4 3 4 4 4 4 3 3 3 3 4 3 4 2 3 4 5 5 6 6 5 5 8
0;0 0 0 0 5 12 8 11 8 8 6 4 4 5 4 4 3 2 3 4 3 4 4 5 4 5 3 2 3 2 1 3 7 14 10 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 6 9 11 5 4 3 3 3 3 4 2 3 4 4 4 4 4 2 3 4 4 4 4 3 3 4 3 3 2 4 3 2 2 4 4 4 7 8 8
0;0 0 0 0 0 5 10 8 10 10 6 6 5 5 3 5 3 4 3 3 4 3 4 4 5 3 5 5 3 3 3 1 2 3 5 7 14 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 4 9 12 5 4 4 3 4 2 3 5 4 3 4 4 3 4 3 4 3 3 3 3 3 3 4 3 3 2 3 3 1 3 1 1 2 5 6 6 8 8
0;0 0 0 0 0 0 0 0 13 21 22 9 9 7 7 6 5 5 5 6 5 5 5 4 4 4 5 6 5 5 6 6 6 6 5 5 7 5 12 22 25 0 0 0 0 0 0 0 2 14 16 20 10 9 7 7 4 4 5 4 4 6 5 5 5 5 5 5 5 4 3 4 4 5 4 4 4 3 3 2 2 3 3 5 6 5 5 5 7 5 5 6 7 6 5 6
0;0 0 0 0 0 0 0 0 16 22 18 8 9 7 7 6 6 4 6 5 4 5 6 5 4 4 3 3 5 6 6 5 7 6 7 5 10 9 19 19 15 0 0 0 0 0 0 0 1 13 16 18 9 9 8 5 6 5 6 6 4 4 4 3 4 4 4 4 5 6 5 5 4 5 4 4 4 4 2 2 3 4 6 5 3 6 5 4 5 6 5 6 5 7 6 8
0;0 0 0 4 13 23 25 13 9 6 7 8 7 6 6 5 6 5 5 5 4 4 5 5 5 4 4 4 4 4 4 5 6 6 6 7 7 7 7 7 8 9 12 16 20 19 11 0 9 19 23 16 12 12 10 8 7 6 7 6 5 5 6 7 6 6 6 6 6 6 5 4 5 5 5 6 5 5 4 4 5 5 5 5 7 7 6 6 8 8 9 7 7 9 7 10
0;0 0 0 0 0 0 8 18 23 13 8 6 8 6 6 6 5 6 6 5 5 5 5 5 5 4 3 4 4 4 5 6 6 7 4 6 7 5 3 6 11 18 25 16 0 0 0 0 1 12 20 17 11 11 6 6 7 6 7 5 6 5 4 5 5 5 6 5 6 6 5 4 4 4 4 4 4 4 4 4 3 5 6 5 6 5 3 4 5 7 5 6 9 7 8 6
0;0 1 0 0 0 0 0 0 0 0 0 0 0 6 10 16 8 8 6 5 5 5 4 4 4 5 3 4 5 5 3 3 3 2 2 3 3 4 5 4 3 5 5 7 10 13 12 9 1 0 0 0 0 0 0 0 0 0 0 0 9 16 13 11 7 6 7 4 5 5 4 4 5 5 5 4 5 4 4 4 3 4 5 4 3 5 5 5 4 4 4 4 3 4 7 8
0;1 29 32 12 9 8 6 6 5 5 5 4 4 4 3 3 4 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 4 5 5 6 5 6 5 6 7 7 8 10 12 14 24 19 10 20 25 10 8 8 8 7 6 6 7 7 6 7 5 6 5 5 5 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 5 5 6 6 6 8 9 12 27
0;0 0 0 0 0 0 0 9 14 22 12 10 9 7 7 7 6 6 5 5 5 5 4 5 6 5 4 5 4 5 6 7 6 6 6 9 11 15 12 16 8 1 0 0 0 0 0 0 1 11 15 18 10 8 7 7 7 6 7 6 5 5 5 5 5 5 5 5 6 4 4 4 2 2 4 4 4 3 5 5 4 4 4 4 4 4 5 5 6 5 4 6 6 7 6 6
0;0 0 5 11 16 21 10 8 7 7 7 6 7 7 6 6 5 5 5 5 5 5 5 4 3 4 4 4 4 4 4 3 5 6 5 6 6 4 3 7 9 8 12 17 17 14 9 0 9 15 22 16 12 9 7 7 8 7 7 7 7 5 6 4 5 6 6 6 6 5 6 5 4 5 4 4 5 5 4 4 4 5 6 7 5 5 6 5 6 5 7 5 7 7 7 6
0;0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 13 19 16 8 5 5 4 4 5 4 4 3 5 3 2 2 2 4 4 4 5 4 4 4 4 5 4 7 12 19 10 0 1 0 0 0 0 0 0 0 0 9 16 11 7 7 5 4 5 4 3 5 5 5 5 5 4 3 2 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 5 7 8 4
0;0 0 12 18 12 10 8 6 5 5 5 5 5 3 3 5 5 5 5 5 5 5 5 4 4 4 5 5 4 6 5 6 8 13 17 9 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 8 17 21 10 7 5 5 6 4 5 5 5 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 3 3 3 3 4 5 4 6 6 6 6 6 8 7
